Name: CCTV-5, URL: http://[2409:8087:1a0a:df::4017]:80/wh7f454c46tw1517328845_1706942365/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8?icpid=88888888&RTS=1713968346&from=4&hms_devid=990&online=1713968346&vqe=3$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 青海卫视, URL: http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=ff6a0a8b1739191764$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: 青海卫视, URL: http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=4d1bc9761732205690$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: 青海卫视, URL: http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=bd4551361732118531$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: 青海卫视, URL: http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=63cf437e1591689484$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: 青海卫视, URL: http://113.57.20.158:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 551 ms
Name: 青海卫视, URL: http://120.76.248.139/live/bfgd/4200000111.m3u8$订阅源, Date: None, Resolution: None, Response Time: 328 ms
Name: 山东卫视, URL: http://116.128.242.83:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 2689 ms
Name: 山东卫视, URL: http://111.61.236.247:9081/hls/31/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1581 ms
Name: 山东卫视, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000001000016568&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 318 ms
Name: 山东卫视, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000016568/index.m3u8?channel-id=ystenlive&Contentid=1000000001000016568&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 318 ms
Name: 山东卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000016568/1.m3u8?channel-id=ystenlive&Contentid=1000000001000016568&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 323 ms
Name: 山东卫视, URL: http://123.56.129.203:7004/rtp/225.1.8.138:8148$组播源, Date: None, Resolution: None, Response Time: 2813 ms
Name: 山东卫视, URL: http://123.56.129.203:5431/rtp/225.1.8.138:8148$组播源, Date: None, Resolution: None, Response Time: 2733 ms
Name: 山东卫视, URL: http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_SHANDONG-HQ/G_SHANDONG-HQ.m3u8$订阅源, Date: None, Resolution: None, Response Time: 299 ms
Name: 山东卫视, URL: http://122.9.151.210:8088/rtp/238.255.2.97:5999$组播源, Date: None, Resolution: None, Response Time: 2819 ms
Name: 山东卫视, URL: http://123.56.129.203:7637/rtp/225.1.8.138:8148$组播源, Date: None, Resolution: None, Response Time: 2958 ms
Name: 山东卫视, URL: https://livealone302.iqilu.com/iqilu/sdtvhjOF03kn.m3u8$订阅源, Date: None, Resolution: None, Response Time: 69 ms
Name: 山东卫视, URL: http://116.128.242.83:9901/tsfile/live/1005_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2689 ms
Name: 山东卫视, URL: http://122.9.151.210:6209/rtp/238.255.2.97:5999$组播源, Date: None, Resolution: None, Response Time: 2948 ms
Name: 山东卫视, URL: http://61.138.128.226:19901/tsfile/live/0131_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 342 ms
Name: 山东卫视, URL: http://61.136.172.236:9901/tsfile/live/0131_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 315 ms
Name: 山东卫视, URL: http://61.136.172.236:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 315 ms
Name: 山东卫视, URL: http://61.138.128.226:19901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 342 ms
Name: 山东卫视, URL: http://121.19.134.222:808/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 856 ms
Name: 山东卫视, URL: http://110.53.52.63:8888/newlive/live/hls/29/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 656 ms
Name: 山东卫视, URL: http://111.14.181.15:9901/tsfile/live/0131_1.m3u8?key=tvbox6_com&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1207 ms
Name: 山东卫视, URL: http://tv.2cf.x10.mx/2hl/3221226456/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 81 ms
Name: 山东卫视, URL: http://tv.2cf.x10.mx/2hl/3221226507/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 81 ms
Name: 山东卫视, URL: http://61.156.228.12:8154/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4150 ms
Name: 山东卫视, URL: http://120.76.248.139/live/bfgd/4200000099.m3u8$订阅源, Date: None, Resolution: None, Response Time: 328 ms
Name: 山东卫视, URL: http://223.241.247.214:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1445 ms
Name: 山东卫视, URL: http://116.117.106.11:8096/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 960 ms
Name: 山东卫视, URL: http://110.7.131.4:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1445 ms
Name: 山东卫视, URL: http://116.117.104.34:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1888 ms
Name: 山东卫视, URL: http://116.117.107.20:8096/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 792 ms
Name: 山东卫视, URL: http://110.7.131.40:9901$订阅源, Date: None, Resolution: None, Response Time: 2283 ms
Name: 山东卫视, URL: http://110.7.131.79:9901$订阅源, Date: None, Resolution: None, Response Time: 1825 ms
Name: 山东卫视, URL: http://110.7.131.146:9901$订阅源, Date: None, Resolution: None, Response Time: 1843 ms
Name: 山东卫视, URL: http://110.7.131.4:9901$订阅源, Date: None, Resolution: None, Response Time: 1445 ms
Name: 山东卫视, URL: http://110.7.131.146:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1843 ms
Name: 山东卫视, URL: http://110.7.131.79:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1825 ms
Name: 山东卫视, URL: http://182.91.124.224:9901/tsfile/live/1066_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 463 ms
Name: 山东卫视, URL: http://113.218.229.47:8081/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1404 ms
Name: 山东卫视, URL: http://116.117.106.117:8096/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3102 ms
Name: 山东卫视, URL: http://116.117.106.103:8096/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3929 ms
Name: 山东卫视, URL: http://110.7.131.40:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2283 ms
Name: 山西卫视, URL: http://111.61.236.247:9081/hls/47/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1581 ms
Name: 山西卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000002000021220/1.m3u8?channel-id=ystenlive&Contentid=1000000002000021220&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 323 ms
Name: 山西卫视, URL: http://60.223.224.176:8888/newlive/live/hls/43/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 324 ms
Name: 山西卫视, URL: http://61.138.128.226:19901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 342 ms
Name: 山西卫视, URL: http://123.56.129.203:7004/rtp/225.1.8.155:8172$组播源, Date: None, Resolution: None, Response Time: 2813 ms
Name: 山西卫视, URL: http://122.9.151.210:8088/rtp/238.255.2.71:5999$组播源, Date: None, Resolution: None, Response Time: 2819 ms
Name: 山西卫视, URL: http://123.56.129.203:5431/rtp/225.1.8.155:8172$组播源, Date: None, Resolution: None, Response Time: 2733 ms
Name: 山西卫视, URL: http://122.9.151.210:6209/rtp/238.255.2.71:5999$组播源, Date: None, Resolution: None, Response Time: 2948 ms
Name: 山西卫视, URL: http://123.56.129.203:7637/rtp/225.1.8.155:8172$组播源, Date: None, Resolution: None, Response Time: 2958 ms
Name: 山西卫视, URL: http://61.138.128.226:19901/tsfile/live/0118_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 342 ms
Name: 山西卫视, URL: http://58.19.43.46:9901/tsfile/live/1009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1323 ms
Name: 陕西卫视, URL: http://111.61.236.247:9081/hls/46/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1581 ms
Name: 陕西卫视, URL: http://110.53.52.63:8888/newlive/live/hls/40/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 656 ms
Name: 陕西卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000006000040017/1.m3u8?channel-id=bestzb&Contentid=5000000006000040017&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 323 ms
Name: 陕西卫视, URL: http://61.138.128.226:19901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 342 ms
Name: 陕西卫视, URL: http://123.56.129.203:7004/rtp/225.1.8.154:8140$组播源, Date: None, Resolution: None, Response Time: 2813 ms
Name: 陕西卫视, URL: http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_SHANXI-HQ/G_SHANXI-HQ.m3u8$订阅源, Date: None, Resolution: None, Response Time: 299 ms
Name: 陕西卫视, URL: http://122.9.151.210:8088/rtp/238.255.2.81:5999$组播源, Date: None, Resolution: None, Response Time: 2819 ms
Name: 陕西卫视, URL: http://123.56.129.203:5431/rtp/225.1.8.154:8140$组播源, Date: None, Resolution: None, Response Time: 2733 ms
Name: 陕西卫视, URL: http://123.56.129.203:7637/rtp/225.1.8.154:8140$组播源, Date: None, Resolution: None, Response Time: 2958 ms
Name: 陕西卫视, URL: http://61.138.128.226:19901/tsfile/live/0136_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 342 ms
Name: 陕西卫视, URL: http://z.b.bkpcp.top/m.php?id=sxws$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: 陕西卫视, URL: http://58.19.43.46:9901/tsfile/live/1013_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1323 ms
Name: 陕西卫视, URL: http://hlsbkmgsplive.miguvideo.com/migu/kailu/shan3xiws/57/20220809/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=$订阅源, Date: None, Resolution: None, Response Time: 19 ms
Name: 四川卫视, URL: http://116.128.242.83:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 2689 ms
Name: 四川卫视, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000004000006119/index.m3u8?channel-id=bestzb&Contentid=5000000004000006119&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 318 ms
Name: 四川卫视, URL: http://111.61.236.247:9081/hls/35/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1581 ms
Name: 四川卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000002000016825/1.m3u8?channel-id=ystenlive&Contentid=1000000002000016825&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 323 ms
Name: 四川卫视, URL: http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_SICHUAN-HQ/G_SICHUAN-HQ.m3u8$订阅源, Date: None, Resolution: None, Response Time: 299 ms
Name: 四川卫视, URL: http://123.56.129.203:5431/rtp/225.1.8.142:8288$组播源, Date: None, Resolution: None, Response Time: 2733 ms
Name: 四川卫视, URL: http://122.9.151.210:8088/rtp/238.255.2.76:5999$组播源, Date: None, Resolution: None, Response Time: 2819 ms
Name: 四川卫视, URL: http://116.128.242.83:9901/tsfile/live/1007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2689 ms
Name: 四川卫视, URL: http://123.56.129.203:7637/rtp/225.1.8.142:8288$组播源, Date: None, Resolution: None, Response Time: 2958 ms
Name: 四川卫视, URL: http://122.9.151.210:6209/rtp/238.255.2.76:5999$组播源, Date: None, Resolution: None, Response Time: 2948 ms
Name: 四川卫视, URL: http://61.138.128.226:19901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 342 ms
Name: 四川卫视, URL: http://61.136.172.236:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 315 ms
Name: 四川卫视, URL: http://61.136.172.236:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 315 ms
Name: 四川卫视, URL: http://58.19.43.46:9901/tsfile/live/1043_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1323 ms
Name: 四川卫视, URL: http://61.138.128.226:19901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 342 ms
Name: 四川卫视, URL: http://110.53.52.63:8888/newlive/live/hls/31/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 656 ms
Name: 四川卫视, URL: http://36.32.174.67:60080/newlive/live/hls/29/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 784 ms
Name: 四川卫视, URL: http://121.19.134.222:808/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 856 ms
Name: 四川卫视, URL: http://tv.2cf.x10.mx/2hl/3221226338/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 81 ms
Name: 四川卫视, URL: http://tv.2cf.x10.mx/2hl/3221226513/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 81 ms
Name: 四川卫视, URL: http://123.138.22.30:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2424 ms
Name: 四川卫视, URL: http://61.156.228.12:8154/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4150 ms
Name: 四川卫视, URL: http://113.57.20.158:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 551 ms
Name: 四川卫视, URL: http://120.76.248.139/live/bfgd/4200000103.m3u8$订阅源, Date: None, Resolution: None, Response Time: 328 ms
Name: 四川卫视, URL: http://223.241.247.214:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1445 ms
Name: 四川卫视, URL: http://116.117.106.117:8096/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3102 ms
Name: 四川卫视, URL: http://182.91.124.224:9901/tsfile/live/1078_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 463 ms
Name: 四川卫视, URL: http://110.7.131.40:9901$订阅源, Date: None, Resolution: None, Response Time: 2283 ms
Name: 四川卫视, URL: http://110.7.131.79:9901$订阅源, Date: None, Resolution: None, Response Time: 1825 ms
Name: 四川卫视, URL: http://180.213.174.225:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4692 ms
Name: 四川卫视, URL: http://110.7.131.146:9901$订阅源, Date: None, Resolution: None, Response Time: 1843 ms
Name: 四川卫视, URL: http://113.218.229.47:8081/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1404 ms
Name: 四川卫视, URL: http://110.7.131.4:9901$订阅源, Date: None, Resolution: None, Response Time: 1445 ms
Name: 四川卫视, URL: http://116.117.104.34:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1888 ms
Name: 四川卫视, URL: http://110.7.131.146:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1843 ms
Name: 四川卫视, URL: http://110.7.131.4:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1445 ms
Name: 四川卫视, URL: http://110.7.131.79:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1825 ms
Name: 四川卫视, URL: http://116.117.106.103:8096/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3929 ms
Name: 四川卫视, URL: http://116.117.106.11:8096/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 960 ms
Name: 四川卫视, URL: http://116.117.107.20:8096/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 792 ms
Name: 四川卫视, URL: http://110.7.131.40:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2283 ms
Name: 深圳卫视, URL: http://116.128.242.83:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 2689 ms
Name: 深圳卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/6000000001000002116/1.m3u8?channel-id=wasusyt&Contentid=6000000001000002116&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 323 ms
Name: 深圳卫视, URL: http://111.61.236.247:9081/hls/38/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1581 ms
Name: 深圳卫视, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265028/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265028&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 318 ms
Name: 深圳卫视, URL: http://123.56.129.203:7004/rtp/225.1.8.145:9244$组播源, Date: None, Resolution: None, Response Time: 2813 ms
Name: 深圳卫视, URL: http://123.56.129.203:5431/rtp/225.1.8.145:9244$组播源, Date: None, Resolution: None, Response Time: 2733 ms
Name: 深圳卫视, URL: http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_SHENZHEN-HQ/G_SHENZHEN-HQ.m3u8$订阅源, Date: None, Resolution: None, Response Time: 299 ms
Name: 深圳卫视, URL: http://122.9.151.210:8088/rtp/238.255.2.61:5999$组播源, Date: None, Resolution: None, Response Time: 2819 ms
Name: 深圳卫视, URL: http://123.56.129.203:7637/rtp/225.1.8.145:9244$组播源, Date: None, Resolution: None, Response Time: 2958 ms
Name: 深圳卫视, URL: http://116.128.242.83:9901/tsfile/live/1006_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2689 ms
Name: 深圳卫视, URL: http://122.9.151.210:6209/rtp/238.255.2.61:5999$组播源, Date: None, Resolution: None, Response Time: 2948 ms
Name: 深圳卫视, URL: http://61.138.128.226:19901/tsfile/live/0126_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 342 ms
Name: 深圳卫视, URL: http://61.136.172.236:9901/tsfile/live/0126_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 315 ms
Name: 深圳卫视, URL: http://61.136.172.236:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 315 ms
Name: 深圳卫视, URL: http://113.25.252.226:9901/tsfile/live/0126_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 7681 ms
Name: 深圳卫视, URL: http://111.14.181.15:9901/tsfile/live/0126_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1207 ms
Name: 深圳卫视, URL: http://218.89.240.144:59901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1357 ms
Name: 深圳卫视, URL: http://110.53.52.63:8888/newlive/live/hls/27/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 656 ms
Name: 深圳卫视, URL: http://111.14.181.15:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1207 ms
Name: 深圳卫视, URL: http://61.138.128.226:19901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 342 ms
Name: 深圳卫视, URL: http://116.117.105.96:8096/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2132 ms
Name: 深圳卫视, URL: http://175.31.21.146:4480/hls/39/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 363 ms
Name: 深圳卫视, URL: http://tv.2cf.x10.mx/2hl/3221226510/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 81 ms
Name: 深圳卫视, URL: http://116.117.105.71:8096/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 905 ms
Name: 深圳卫视, URL: http://116.117.106.117:8096/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3102 ms
Name: 深圳卫视, URL: http://tv.2cf.x10.mx/2hl/3221226313/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 81 ms
Name: 深圳卫视, URL: http://tv.2cf.x10.mx/2hl/3221225739/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 81 ms
Name: 深圳卫视, URL: http://iptv.0564.org:35455/itv/1000000005000265028.m3u8?cdn=ystenlive$订阅源, Date: None, Resolution: None, Response Time: 1007 ms
Name: 深圳卫视, URL: http://123.138.22.30:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2424 ms
Name: 深圳卫视, URL: http://116.117.106.11:8096/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 960 ms
Name: 深圳卫视, URL: http://116.117.107.20:8096/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 792 ms
Name: 深圳卫视, URL: http://110.7.131.79:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1825 ms
Name: 深圳卫视, URL: http://110.7.131.79:9901$订阅源, Date: None, Resolution: None, Response Time: 1825 ms
Name: 深圳卫视, URL: http://110.7.131.146:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1843 ms
Name: 深圳卫视, URL: http://110.7.131.146:9901$订阅源, Date: None, Resolution: None, Response Time: 1843 ms
Name: 深圳卫视, URL: http://110.7.131.40:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2283 ms
Name: 深圳卫视, URL: http://xxx.504900.xyz:35455/itv/1000000005000265028.m3u8?cdn=ystenlive$订阅源, Date: None, Resolution: None, Response Time: 1078 ms
Name: 深圳卫视, URL: http://110.7.131.193:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2284 ms
Name: 深圳卫视, URL: http://182.150.23.74:808/hls/20/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3002 ms
Name: 深圳卫视, URL: http://110.7.131.231:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1834 ms
Name: 深圳卫视, URL: http://110.7.131.4:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1445 ms
Name: 深圳卫视, URL: http://120.76.248.139/live/bfgd/4200000100.m3u8$订阅源, Date: None, Resolution: None, Response Time: 328 ms
Name: 深圳卫视, URL: http://182.37.169.94:352/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 643 ms
Name: 深圳卫视, URL: http://223.241.247.214:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1445 ms
Name: 深圳卫视, URL: http://116.77.32.59:8277/streams/d/szws/playlist.m3u8$订阅源, Date: None, Resolution: None, Response Time: 374 ms
Name: 深圳卫视, URL: http://223.241.247.214:9901/tsfile/live/1012_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1445 ms
Name: 深圳卫视, URL: http://php.jdshipin.com:8880/cqyx.php?id=SHENZHENHD$订阅源, Date: None, Resolution: None, Response Time: 106 ms
Name: 深圳卫视, URL: http://110.7.131.4:9901$订阅源, Date: None, Resolution: None, Response Time: 1445 ms
Name: 深圳卫视, URL: http://110.7.131.231:9901$订阅源, Date: None, Resolution: None, Response Time: 1834 ms
Name: 深圳卫视, URL: http://182.91.124.224:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 463 ms
Name: 深圳卫视, URL: http://116.117.106.103:8096/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3929 ms
Name: 深圳卫视, URL: http://116.117.104.34:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1888 ms
Name: 深圳卫视, URL: http://110.7.131.40:9901$订阅源, Date: None, Resolution: None, Response Time: 2283 ms
Name: 深圳卫视, URL: http://113.218.229.47:8081/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1404 ms
Name: 深圳卫视, URL: http://110.7.131.193:9901$订阅源, Date: None, Resolution: None, Response Time: 2284 ms
Name: 三沙卫视, URL: https://live2.hnntv.cn/srs/tv/ssws.m3u8?_upt=37795f2b1723270237$订阅源, Date: None, Resolution: None, Response Time: 439 ms
Name: 三沙卫视, URL: http://61.138.128.226:19901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 342 ms
